Date,ASIANPAINT.NS,HDFCBANK.NS,ITC.NS,RELIANCE.NS,TCS.NS
2016-10-27,1035.4385986328125,596.2978515625,194.76065063476562,504.6084899902344,1050.93798828125
2016-10-28,1020.6051635742188,599.6076049804688,194.76065063476562,507.6158752441406,1042.506591796875
2016-11-01,1029.64208984375,599.9649658203125,192.23699951171875,505.7151794433594,1021.3406982421875
2016-11-02,1016.3021850585938,593.4641723632812,190.11395263671875,492.6031188964844,1001.3704223632812
2016-11-03,991.8209228515625,597.6550903320312,192.5174102783203,492.6993713378906,1008.0631713867188
2016-11-04,997.4630737304688,592.29736328125,199.5275115966797,483.8457336425781,1012.8875122070312
2016-11-07,992.0121459960938,595.0357666015625,205.49609375,481.7285461425781,989.6358032226562
2016-11-08,1010.80322265625,597.3455810546875,204.77508544921875,482.8593444824219,992.30859375
2016-11-09,1005.017822265625,595.8930053710938,198.8064727783203,483.3886413574219,943.0452880859375
2016-11-10,967.1007080078125,608.894287109375,201.12982177734375,486.1794128417969,936.7868041992188
2016-11-11,920.2422485351562,607.584716796875,194.6404571533203,482.0173034667969,913.1873168945312
2016-11-15,851.8671875,597.559814453125,190.27415466308594,474.1500549316406,921.94482421875
2016-11-16,894.8047485351562,592.6069946289062,184.98654174804688,474.70343017578125,951.6289672851562
2016-11-17,878.3087768554688,585.8681640625,185.46725463867188,470.46905517578125,928.8551025390625
2016-11-18,868.5067138671875,576.9149169921875,182.54306030273438,475.1604919433594,923.5961303710938
2016-11-21,860.6651000976562,570.8667602539062,179.61883544921875,477.085205078125,926.9862670898438
2016-11-22,868.0763549804688,570.5570678710938,181.1410369873047,481.8729248046875,927.8990478515625
2016-11-23,900.8773803710938,564.2232666015625,179.97935485839844,485.505859375,937.1780395507812
2016-11-24,895.1873779296875,555.0555419921875,179.05801391601562,475.0883483886719,951.1289672851562
2016-11-25,904.1287231445312,566.3900756835938,183.30413818359375,478.143798828125,999.7623901367188
2016-11-28,895.1873779296875,564.0802001953125,187.22979736328125,474.75152587890625,992.0481567382812
2016-11-29,916.6561889648438,561.3658447265625,185.1067352294922,480.0685119628906,982.1605834960938
2016-11-30,927.5100708007812,571.2953491210938,186.2683868408203,476.3875427246094,989.2011108398438
2016-12-01,898.1040649414062,570.1762084960938,187.06956481933594,480.09259033203125,983.725341796875
2016-12-02,865.3031005859375,566.2947998046875,183.0637969970703,478.6490478515625,965.6451416015625
2016-12-05,896.6695556640625,569.7474975585938,186.30845642089844,478.21600341796875,950.0640869140625
2016-12-06,893.322509765625,568.8427124023438,184.4257354736328,483.67730712890625,948.47802734375
2016-12-07,891.4578247070312,562.7230224609375,182.0222930908203,480.7662353515625,936.3958129882812
2016-12-08,895.2351684570312,571.2477416992188,186.90933227539062,490.82275390625,954.3016967773438
2016-12-09,900.5903930664062,570.6762084960938,189.19259643554688,495.1052551269531,954.0843505859375
2016-12-12,870.467041015625,564.0802001953125,186.10816955566406,494.2632141113281,959.7127685546875
2016-12-13,867.1200561523438,564.9375610351562,188.7920379638672,500.3260192871094,956.279541015625
2016-12-14,874.387939453125,559.9131469726562,186.7891387939453,509.8052062988281,959.4520263671875
2016-12-15,863.5339965820312,560.341796875,184.02517700195312,506.6534118652344,981.92138671875
2016-12-16,860.569580078125,563.0564575195312,181.34132385253906,508.67437744140625,992.0696411132812
2016-12-19,840.0092163085938,560.4132690429688,181.86204528808594,511.2726745605469,994.7860107421875
2016-12-20,827.8642578125,562.8658447265625,184.2254638671875,509.0352478027344,1016.6904296875
2016-12-21,827.7208862304688,561.9610595703125,181.30125427246094,511.6095275878906,1005.5209350585938
2016-12-22,832.2631225585938,558.675048828125,182.3026885986328,506.8459777832031,1002.9564819335938
2016-12-23,835.801513671875,564.9375610351562,180.01939392089844,508.74652099609375,994.4382934570312
2016-12-26,829.8723754882812,559.579833984375,180.25975036621094,504.0069580078125,996.611083984375
2016-12-27,837.714111328125,564.4375,187.5101776123047,512.3073120117188,1009.7803344726562
2016-12-28,837.4271240234375,565.1756591796875,188.63180541992188,505.0896301269531,1005.433837890625
2016-12-29,841.5870971679688,573.962158203125,189.0724334716797,512.6680908203125,1022.0797119140625
2016-12-30,852.1062622070312,574.4384155273438,193.59896850585938,520.8240966796875,1028.0992431640625
2017-01-02,865.11181640625,570.104736328125,193.03814697265625,522.1231689453125,1026.27392578125
2017-01-03,857.4136352539062,566.67578125,194.96092224121094,524.1922607421875,1029.2725830078125
2017-01-04,866.9765625,564.5804443359375,196.6433563232422,513.4862060546875,1034.162353515625
2017-01-05,876.4440307617188,564.9137573242188,197.68484497070312,518.418212890625,1014.560791015625
2017-01-06,888.8758544921875,568.4617919921875,194.44017028808594,517.2393798828125,991.5264892578125
2017-01-09,870.323486328125,569.1998291015625,196.96380615234375,518.5625610351562,1001.2182006835938
2017-01-10,883.2337036132812,578.3197631835938,199.4473876953125,524.4088134765625,1006.2814331054688
2017-01-11,893.8006591796875,587.6778564453125,198.32577514648438,522.5803833007812,1010.2147216796875
2017-01-12,892.748779296875,588.1541137695312,196.00242614746094,521.2571411132812,1018.8854370117188
2017-01-13,892.4617919921875,586.9635620117188,200.00820922851562,524.6734008789062,977.5752563476562
2017-01-16,894.37451171875,594.1785278320312,199.32723999023438,517.8648071289062,981.59521484375
2017-01-17,918.1862182617188,589.8209838867188,201.85086059570312,501.023681640625,990.3748168945312
2017-01-18,921.2463989257812,591.7734375,200.9696044921875,496.8374938964844,997.4805297851562
2017-01-19,920.624755859375,588.7733154296875,203.61338806152344,497.39080810546875,995.6986694335938
2017-01-20,924.9281616210938,588.797119140625,204.6148223876953,493.5895080566406,993.242919921875
2017-01-23,922.5374145507812,592.7498168945312,208.01974487304688,488.8258972167969,1005.38134765625
2017-01-24,930.9048461914062,603.6557006835938,208.17999267578125,494.3113098144531,1010.459228515625
2017-01-25,934.9690551757812,614.6329956054688,212.70648193359375,489.4995422363281,1025.5615234375
2017-01-27,927.2232055664062,615.2521362304688,206.21714782714844,493.252685546875,1027.6536865234375
2017-01-30,930.6658325195312,611.9422607421875,205.17564392089844,502.7319030761719,1016.801025390625
2017-01-31,928.2750854492188,612.7518920898438,206.77793884277344,502.92437744140625,971.8646850585938
2017-02-01,947.6879272460938,621.8241577148438,216.07131958007812,505.0655822753906,944.8854370117188
2017-02-02,945.7753295898438,618.490478515625,219.75665283203125,502.1063232421875,962.2105712890625
2017-02-03,942.810791015625,624.3720092773438,218.7552032470703,497.36676025390625,973.0632934570312
2017-02-06,949.1223754882812,625.8245849609375,221.75950622558594,501.2162170410156,976.6372680664062
2017-02-07,955.6251831054688,622.5147094726562,221.9998779296875,496.04351806640625,978.3154907226562
2017-02-08,954.09521484375,621.80029296875,220.1572265625,493.27679443359375,989.7998657226562
2017-02-09,959.0199584960938,617.990478515625,222.44053649902344,496.9337158203125,1010.0015869140625
2017-02-10,949.6483154296875,620.8240356445312,218.99557495117188,495.6826477050781,1045.153076171875
2017-02-13,941.7109985351562,623.96728515625,216.79241943359375,495.5382995605469,1052.2576904296875
2017-02-14,937.9337158203125,624.3958129882812,216.9525909423828,505.1377258300781,1048.7706298828125
2017-02-15,938.7943725585938,629.6820678710938,219.0355987548828,505.85955810546875,1052.017822265625
2017-02-16,927.5100708007812,632.3966674804688,213.62782287597656,513.6546020507812,1066.8587646484375
2017-02-17,918.8077392578125,655.8038330078125,214.8295440673828,517.50390625,1049.4901123046875
2017-02-20,933.1044311523438,671.0671997070312,213.14710998535156,517.455810546875,1090.5908203125
2017-02-21,948.166015625,674.1389770507812,210.8237762451172,523.6148071289062,1074.52978515625
2017-02-22,975.7072143554688,666.3287353515625,211.06414794921875,581.0191040039062,1051.058837890625
2017-02-23,964.9013061523438,664.0189208984375,212.82667541503906,569.1099853515625,1081.699462890625
2017-02-27,958.1593627929688,663.6856689453125,211.9854736328125,596.1280517578125,1085.2078857421875
2017-02-28,979.4368286132812,662.0187377929688,210.06271362304688,595.7189331054688,1074.92236328125
2017-03-01,987.6130981445312,662.7569580078125,215.1099395751953,594.0109252929688,1080.7186279296875
2017-03-02,983.7879638671875,657.2562255859375,212.1056365966797,595.093505859375,1090.2640380859375
2017-03-03,969.395751953125,655.7799072265625,209.5419464111328,605.5830078125,1087.03857421875
2017-03-06,984.40966796875,657.56591796875,211.5849151611328,628.10205078125,1077.646240234375
2017-03-07,979.19775390625,660.161376953125,211.70504760742188,627.9096069335938,1089.5445556640625
2017-03-08,977.8590087890625,663.0187377929688,211.6249237060547,621.29345703125,1094.9493408203125
2017-03-09,986.0353393554688,663.9712524414062,212.265869140625,619.1522827148438,1098.2398681640625
2017-03-10,985.222412109375,666.7810668945312,211.06414794921875,616.6982421875,1108.0469970703125
2017-03-14,1024.5738525390625,671.8291625976562,213.9883575439453,620.4754638671875,1119.0521240234375
2017-03-15,1017.5451049804688,674.6389770507812,214.86962890625,627.9096069335938,1088.890869140625
2017-03-16,1040.01806640625,674.9961547851562,215.06991577148438,624.3970947265625,1098.7412109375
2017-03-17,1032.2718505859375,679.044189453125,225.32467651367188,625.8646240234375,1100.855224609375
2017-03-20,1032.51123046875,683.9255981445312,225.8454132080078,616.2892456054688,1080.914794921875
2017-03-21,1021.9920043945312,686.2354125976562,230.65237426757812,608.1092529296875,1083.8350830078125
2017-03-22,1011.6160888671875,681.4492797851562,224.20306396484375,606.1365356445312,1080.4571533203125
2017-03-23,1015.2023315429688,681.4492797851562,222.40049743652344,612.680419921875,1072.3504638671875
2017-03-24,1017.7365112304688,678.3299560546875,225.12440490722656,619.1522827148438,1057.9017333984375
2017-03-27,997.3196411132812,671.4242553710938,225.60508728027344,601.9983520507812,1051.298583984375
2017-03-28,1011.6160888671875,676.3533325195312,224.7238006591797,599.424072265625,1059.1005859375
2017-03-29,1021.4181518554688,680.3538208007812,226.88694763183594,604.6688232421875,1065.485595703125
2017-03-30,1023.330810546875,698.2603149414062,226.52642822265625,611.4053344726562,1063.9166259765625
2017-03-31,1026.58203125,686.9974365234375,224.56358337402344,635.584228515625,1059.906494140625
2017-04-03,1042.2174072265625,682.5445556640625,225.5650177001953,661.447509765625,1051.1461181640625
2017-04-05,1035.236572265625,682.1397705078125,223.48204040527344,680.8629150390625,1046.5914306640625
2017-04-06,1039.3966064453125,685.0686645507812,219.59646606445312,692.170654296875,1046.0684814453125
2017-04-07,1035.6190185546875,685.2353515625,218.4347381591797,676.8211669921875,1058.7080078125
2017-04-10,1012.9073486328125,682.9968872070312,219.15576171875,664.67138671875,1055.744384765625
2017-04-11,1025.6258544921875,685.5448608398438,225.96559143066406,660.3408203125,1054.4583740234375
2017-04-12,1023.6654663085938,687.5450439453125,225.8454132080078,651.5112915039062,1043.1048583984375
2017-04-13,1031.17236328125,685.9258422851562,223.64227294921875,656.7080078125,1014.9483032226562
2017-04-17,1013.0505981445312,684.2590942382812,223.6022491455078,669.7237548828125,1008.9338989257812
2017-04-18,994.976806640625,689.2594604492188,223.56210327148438,659.3063354492188,1006.296875
2017-04-19,1003.0574340820312,690.069091796875,223.28175354003906,658.6326904296875,1002.0910034179688
2017-04-20,1012.5247802734375,696.3316650390625,223.92266845703125,658.9934692382812,1013.57568359375
2017-04-21,1018.884033203125,712.7379760742188,219.79673767089844,674.8482666015625,1007.1685791015625
2017-04-24,1023.1875,730.096923828125,221.719482421875,682.0177612304688,1014.7090454101562
2017-04-25,1049.9158935546875,732.001953125,225.3647003173828,689.4278564453125,1007.4736328125
2017-04-26,1056.37060546875,738.478759765625,233.05580139160156,681.5606079101562,1006.9727172851562
2017-04-27,1057.04052734375,747.0271606445312,228.9698944091797,678.2164306640625,1003.6162719726562
2017-04-28,1071.480224609375,736.5023193359375,222.72096252441406,671.3356323242188,990.7588500976562
2017-05-02,1063.4952392578125,733.6925048828125,223.68234252929688,659.4747314453125,998.0594482421875
2017-05-03,1069.998046875,735.4547119140625,222.12005615234375,659.2581787109375,1018.7188110351562
2017-05-04,1083.09912109375,730.930419921875,225.28465270996094,653.4119262695312,1015.5806274414062
2017-05-05,1096.6785888671875,729.6920776367188,222.03994750976562,639.1209106445312,1011.396240234375
2017-05-08,1116.33056640625,730.930419921875,218.67507934570312,635.8248901367188,1020.9635009765625
2017-05-09,1114.3699951171875,731.3828125,217.513427734375,640.1315307617188,1025.365478515625
2017-05-10,1107.6759033203125,739.0263671875,219.47625732421875,653.9651489257812,1016.6048583984375
2017-05-11,1115.4696044921875,736.4547729492188,221.63937377929688,654.1817626953125,1024.01416015625
2017-05-12,1083.4337158203125,738.9550170898438,220.27740478515625,649.8030395507812,1028.89599609375
2017-05-15,1097.8739013671875,739.788330078125,222.68089294433594,646.74755859375,1030.83544921875
2017-05-16,1092.9013671875,742.7648315429688,227.0872344970703,652.617919921875,1058.751953125
2017-05-17,1104.4725341796875,741.5742797851562,225.64517211914062,651.0781860351562,1070.1715087890625
2017-05-18,1101.029541015625,741.5504760742188,222.6408233642578,638.6879272460938,1105.4102783203125
2017-05-19,1074.0621337890625,743.5267333984375,229.29043579101562,634.5979614257812,1092.7484130859375
2017-05-22,1063.92578125,750.5513916015625,243.2305145263672,637.1481323242188,1103.296142578125
2017-05-23,1050.8721923828125,747.2653198242188,240.46649169921875,628.1983032226562,1099.0902099609375
2017-05-24,1043.508544921875,746.1461791992188,240.26620483398438,624.4210815429688,1115.41259765625
2017-05-25,1064.5469970703125,770.1484985351562,240.38636779785156,626.7066650390625,1143.939208984375
2017-05-26,1082.9559326171875,774.3632202148438,247.6368408203125,643.4756469726562,1123.7376708984375
2017-05-29,1096.439453125,777.173095703125,253.04466247558594,652.9066162109375,1121.3837890625
2017-05-30,1108.7755126953125,775.8157958984375,249.51956176757812,654.0855712890625,1111.9039306640625
2017-05-31,1100.8861083984375,779.2208862304688,249.7999267578125,645.1116333007812,1109.9427490234375
2017-06-01,1109.7320556640625,775.6015014648438,251.7227325439453,639.1209106445312,1112.9937744140625
2017-06-02,1113.413818359375,778.292236328125,255.728515625,637.436767578125,1117.9189453125
2017-06-05,1110.7840576171875,778.9113159179688,258.16827392578125,639.650390625,1134.93896484375
2017-06-06,1102.7508544921875,780.5305786132812,252.96337890625,631.686767578125,1175.05908203125
2017-06-07,1110.7362060546875,781.4116821289062,253.93931579589844,644.2935180664062,1139.86376953125
2017-06-08,1093.3314208984375,783.2927856445312,253.41073608398438,640.781005859375,1099.04638671875
2017-06-09,1105.237548828125,793.7938232421875,248.8564910888672,642.705810546875,1092.682861328125
2017-06-12,1100.407958984375,794.7224731445312,247.5552520751953,634.88671875,1084.052978515625
2017-06-13,1099.4517822265625,798.5084838867188,248.2465362548828,632.4326782226562,1080.461181640625
2017-06-14,1099.356201171875,795.8892211914062,243.8549346923828,653.1953735351562,1088.680908203125
2017-06-15,1092.3631591796875,792.626953125,245.52210998535156,665.92236328125,1062.677734375
2017-06-16,1097.2486572265625,794.9605712890625,249.50706481933594,668.256103515625,1057.609619140625
2017-06-19,1105.6309814453125,806.2236328125,252.84141540527344,678.0962524414062,1071.712890625
2017-06-20,1101.1282958984375,803.1995239257812,251.0522918701172,679.5877685546875,1077.5743408203125
2017-06-21,1106.8284912109375,808.9857177734375,251.2555694580078,684.231201171875,1060.5184326171875
2017-06-22,1113.6778564453125,808.6524047851562,253.16677856445312,689.3556518554688,1055.4720458984375
2017-06-23,1105.15185546875,799.437255859375,252.9227752685547,690.8955078125,1040.8616943359375
2017-06-27,1086.4715576171875,794.1986694335938,254.0206756591797,691.5210571289062,1032.5543212890625
2017-06-28,1062.522705078125,793.6270141601562,250.7676544189453,672.923583984375,1035.7275390625
2017-06-29,1058.1160888671875,797.2705688476562,253.41073608398438,670.1327514648438,1028.3233642578125
2017-06-30,1056.583251953125,791.9970703125,263.21044921875,664.0217895507812,1041.1488037109375
2017-07-03,1073.1561279296875,795.13720703125,278.5403137207031,664.5270385742188,1046.1065673828125
2017-07-04,1061.94775390625,792.620361328125,274.2707824707031,684.2072143554688,1043.131591796875
2017-07-05,1079.287109375,790.4151611328125,269.2285461425781,694.16748046875,1038.3499755859375
2017-07-06,1084.5556640625,794.9215087890625,274.14874267578125,694.1193237304688,1034.62548828125
2017-07-07,1068.557861328125,799.2600708007812,271.87164306640625,717.5044555664062,1027.7506103515625
2017-07-10,1080.3406982421875,803.6465454101562,271.0583801269531,718.322509765625,1073.14501953125
2017-07-11,1084.1724853515625,805.5881958007812,268.6999206542969,719.0442504882812,1091.1488037109375
2017-07-12,1086.0404052734375,805.9957275390625,267.43939208984375,727.1038208007812,1075.12841796875
2017-07-13,1078.18505859375,807.098388671875,275.4906311035156,737.767333984375,1078.19140625
2017-07-14,1070.3779296875,805.3723754882812,274.189453125,743.4141235351562,1056.6175537109375
2017-07-17,1078.13720703125,806.5230102539062,264.4303283691406,752.1388549804688,1055.7364501953125
2017-07-18,1098.398193359375,807.098388671875,231.41209411621094,736.7010498046875,1061.4217529296875
2017-07-19,1107.25927734375,811.2930908203125,237.0236053466797,743.0264282226562,1079.60205078125
2017-07-20,1106.97216796875,820.2099609375,235.43772888183594,741.0633544921875,1077.4422607421875
2017-07-21,1107.498779296875,816.44677734375,234.94979858398438,768.2551879882812,1097.93603515625
2017-07-24,1107.1636962890625,831.8115234375,238.48745727539062,782.91748046875,1118.4873046875
2017-07-25,1101.7513427734375,833.9928588867188,236.9829559326172,776.56787109375,1136.519287109375
2017-07-26,1086.327880859375,837.7800903320312,238.81277465820312,786.5527954101562,1129.6690673828125
2017-07-27,1100.5057373046875,857.9630126953125,234.66517639160156,773.0053100585938,1096.8310546875
2017-07-28,1104.7686767578125,852.6175537109375,237.1049346923828,772.835693359375,1097.980224609375
2017-07-31,1112.8634033203125,855.446044921875,231.98143005371094,782.893310546875,1101.2947998046875
2017-08-01,1099.930908203125,861.5823974609375,234.0959014892578,777.270751953125,1105.6483154296875
2017-08-02,1096.3865966796875,858.9218139648438,232.14405822753906,789.6790771484375,1093.3394775390625
2017-08-03,1097.9190673828125,853.3126831054688,228.85035705566406,799.8093872070312,1100.25634765625
2017-08-04,1108.6483154296875,858.2506103515625,228.32176208496094,786.2619018554688,1114.9957275390625
2017-08-07,1101.3199462890625,857.4357299804688,227.58981323242188,783.45068359375,1106.4437255859375
2017-08-08,1099.11669921875,852.3299560546875,222.9542694091797,776.7618408203125,1106.2667236328125
2017-08-09,1106.97216796875,845.8819580078125,221.89706420898438,774.944091796875,1110.2230224609375
2017-08-10,1102.708984375,843.96435546875,222.10035705566406,767.940185546875,1109.9793701171875
2017-08-11,1095.8118896484375,838.4992065429688,220.7991485595703,749.472900390625,1103.173095703125
2017-08-14,1105.4869384765625,842.40625,220.5958251953125,762.4630126953125,1091.39501953125
2017-08-16,1093.321044921875,853.93603515625,227.0612335205078,759.09423828125,1101.5380859375
2017-08-17,1087.238037109375,846.3374633789062,227.71180725097656,759.5789184570312,1098.576904296875
2017-08-18,1092.0755615234375,839.9854125976562,229.21630859375,763.6021118164062,1111.0181884765625
2017-08-21,1086.7591552734375,835.6946411132812,229.0130157470703,758.2703247070312,1117.647705078125
2017-08-22,1081.9693603515625,837.5164794921875,230.07025146484375,756.161865234375,1103.8359375
2017-08-23,1093.321044921875,849.7171630859375,229.78558349609375,766.8253784179688,1100.25634765625
2017-08-24,1087.8607177734375,844.9471435546875,228.8910369873047,760.03955078125,1103.416259765625
2017-08-28,1107.3072509765625,844.8273315429688,229.7042999267578,759.3124389648438,1099.3057861328125
2017-08-29,1103.2838134765625,837.1089477539062,227.9151153564453,742.6385498046875,1092.0355224609375
2017-08-30,1104.864501953125,847.8475341796875,229.3383331298828,758.1248168945312,1098.090576171875
2017-08-31,1119.425537109375,851.6348266601562,229.54164123535156,772.8599243164062,1103.3060302734375
2017-09-01,1164.7850341796875,847.39208984375,230.6395263671875,780.4212646484375,1085.67138671875
2017-09-04,1146.7274169921875,839.38623046875,230.23294067382812,781.99658203125,1085.560546875
2017-09-05,1155.63671875,841.5194091796875,230.029541015625,791.3271484375,1098.002197265625
2017-09-06,1155.34912109375,843.7007446289062,224.21481323242188,797.5313110351562,1084.23486328125
2017-09-07,1148.2601318359375,846.8887329101562,219.90452575683594,793.072021484375,1087.2841796875
2017-09-08,1153.3370361328125,857.0042114257812,221.4904022216797,791.9087524414062,1091.925537109375
2017-09-11,1186.0040283203125,874.1188354492188,222.5069580078125,792.878173828125,1084.78759765625
2017-09-12,1203.5343017578125,879.7997436523438,225.8006591796875,798.5492553710938,1099.8140869140625
2017-09-13,1202.193359375,882.98779296875,220.7991485595703,823.0267333984375,1100.1458740234375
2017-09-14,1193.66748046875,881.813232421875,221.2057647705078,818.0343017578125,1099.1512451171875
2017-09-15,1193.1405029296875,886.3915405273438,219.00997924804688,816.0469970703125,1107.593017578125
2017-09-18,1203.1513671875,891.9046630859375,217.1394805908203,819.6823120117188,1104.4991455078125
2017-09-19,1200.6129150390625,886.7510375976562,217.83078002929688,812.94482421875,1104.145751953125
2017-09-20,1185.285400390625,886.3435668945312,220.83981323242188,821.2333374023438,1102.0684814453125
2017-09-21,1177.4300537109375,881.66943359375,219.21327209472656,815.6107177734375,1115.9237060546875
2017-09-22,1162.246337890625,874.4783325195312,218.31871032714844,792.3934326171875,1106.5101318359375
2017-09-25,1146.631591796875,862.8048706054688,213.2764892578125,796.41650390625,1109.67041015625
2017-09-26,1124.6463623046875,859.2333374023438,213.43917846679688,795.0108032226562,1093.7147216796875
2017-09-27,1111.23486328125,851.6588134765625,210.226806640625,774.7017211914062,1102.7088623046875
2017-09-28,1082.495849609375,860.6715698242188,212.7072296142578,762.3903198242188,1094.5107421875
2017-09-29,1084.12451171875,865.6573486328125,210.06414794921875,757.0101318359375,1076.61083984375
2017-10-03,1100.5057373046875,867.1674194335938,212.58526611328125,773.92626953125,1082.1357421875
2017-10-04,1105.53515625,861.486572265625,217.4647674560547,793.799072265625,1079.41748046875
2017-10-05,1104.7686767578125,862.2535400390625,215.7162628173828,798.93701171875,1073.8043212890625
2017-10-06,1108.6483154296875,862.97265625,216.44818115234375,811.4423828125,1081.3397216796875
2017-10-09,1109.8939208984375,860.7673950195312,217.95274353027344,805.2380981445312,1084.6329345703125
2017-10-10,1114.1087646484375,864.2191162109375,216.4888916015625,817.4041137695312,1086.9085693359375
2017-10-11,1111.8096923828125,858.2027587890625,215.83827209472656,814.4474487304688,1105.0738525390625
2017-10-12,1110.0855712890625,871.9375,217.1394805908203,846.0501098632812,1126.2216796875
2017-10-13,1124.8857421875,887.2785034179688,216.28555297851562,849.636962890625,1130.8182373046875
2017-10-16,1121.8203125,890.3226318359375,217.54608154296875,849.9762573242188,1142.2210693359375
2017-10-17,1146.8232421875,887.494140625,217.34275817871094,847.6011962890625,1146.70703125
2017-10-18,1130.0589599609375,895.7638549804688,219.86386108398438,886.5228881835938,1143.1937255859375
2017-10-19,1128.957275390625,886.1278686523438,219.29461669921875,882.0636596679688,1142.000244140625
2017-10-23,1124.790283203125,893.2709350585938,217.18011474609375,911.0004272460938,1143.7677001953125
2017-10-24,1171.49072265625,895.0927124023438,217.1394805908203,905.6686401367188,1139.5689697265625
2017-10-25,1151.181884765625,860.57568359375,218.9692840576172,911.1458129882812,1134.4730224609375
2017-10-26,1141.075439453125,860.695556640625,218.27804565429688,918.4163818359375,1125.1439208984375
2017-10-27,1134.7529296875,858.6340942382812,219.0506591796875,901.4032592773438,1145.286376953125
2017-10-30,1132.8370361328125,870.1157836914062,215.6349334716797,913.666259765625,1159.4232177734375
2017-10-31,1133.749267578125,866.999755859375,216.08224487304688,912.0667724609375,1162.8800048828125
2017-11-01,1129.0443115234375,873.0880737304688,219.457275390625,923.4088134765625,1153.5069580078125
2017-11-02,1131.3968505859375,873.5195922851562,216.04156494140625,917.6408081054688,1163.8330078125
2017-11-03,1125.684326171875,877.6423950195312,215.83827209472656,916.380615234375,1161.1519775390625
2017-11-06,1115.98681640625,876.6356201171875,215.431640625,903.9722290039062,1181.2940673828125
2017-11-07,1095.9205322265625,874.28662109375,215.75692749023438,878.9615478515625,1201.014892578125
2017-11-08,1125.4442138671875,875.365234375,215.83827209472656,860.6397094726562,1212.072021484375
2017-11-09,1147.9107666015625,876.276123046875,211.4873504638672,872.951171875,1212.6925048828125
2017-11-10,1131.588623046875,873.4716186523438,212.82920837402344,856.8106079101562,1200.4388427734375
2017-11-13,1128.0843505859375,869.420654296875,210.06414794921875,848.4736938476562,1222.6859130859375
2017-11-14,1108.978271484375,864.0513305664062,208.6409454345703,859.5733642578125,1203.031494140625
2017-11-15,1134.421142578125,863.0445556640625,205.99786376953125,856.6651611328125,1198.9097900390625
2017-11-16,1132.5009765625,866.6160888671875,207.4617156982422,876.1986694335938,1217.2347412109375
2017-11-17,1124.580078125,875.1735229492188,209.82017517089844,884.0025024414062,1199.796142578125
2017-11-20,1119.8275146484375,881.2139892578125,210.7960968017578,892.6785888671875,1198.0899658203125
2017-11-21,1114.0189208984375,885.09716796875,208.03099060058594,904.0205688476562,1184.5731201171875
2017-11-22,1127.460205078125,889.4118041992188,209.94216918945312,902.2757568359375,1187.985595703125
2017-11-23,1113.3465576171875,883.4671630859375,209.94216918945312,918.028564453125,1188.251708984375
2017-11-24,1113.3465576171875,887.5659790039062,212.05661010742188,922.003173828125,1191.2652587890625
2017-11-27,1110.370361328125,890.514404296875,210.83673095703125,922.2454833984375,1190.2900390625
2017-11-28,1124.292236328125,894.253662109375,209.0069122314453,914.490234375,1190.0462646484375
2017-11-29,1107.825927734375,898.06494140625,209.86082458496094,917.0592041015625,1178.014404296875
2017-11-30,1101.0093994140625,888.668701171875,208.23431396484375,893.3572387695312,1168.6412353515625
2017-12-01,1088.5277099609375,886.0319213867188,207.5430450439453,882.2575073242188,1165.5169677734375
2017-12-04,1076.2860107421875,879.2723388671875,207.4617156982422,874.017578125,1166.580322265625
2017-12-05,1070.5257568359375,872.7284545898438,206.4451446533203,885.7473754882812,1167.9986572265625
2017-12-06,1060.3004150390625,864.5068359375,204.6153106689453,898.3012084960938,1167.0015869140625
2017-12-07,1098.7528076171875,867.551025390625,206.0385284423828,903.0512084960938,1159.888671875
2017-12-08,1090.2080078125,882.2926025390625,213.23587036132812,892.8240356445312,1152.90869140625
2017-12-11,1080.94287109375,885.1690673828125,216.529541015625,888.1223754882812,1179.3216552734375
2017-12-12,1072.8299560546875,872.4649047851562,212.7072296142578,887.5891723632812,1157.62841796875
2017-12-13,1072.0137939453125,873.1599731445312,210.6334228515625,886.6682739257812,1164.830078125
2017-12-14,1078.6385498046875,881.166015625,214.90301513671875,893.3087158203125,1133.5421142578125
2017-12-15,1074.0780029296875,898.1368408203125,215.18768310546875,891.6122436523438,1128.1353759765625
2017-12-18,1091.792236328125,900.7735595703125,214.0491180419922,892.8240356445312,1143.602294921875
2017-12-19,1092.320068359375,903.434326171875,214.90301513671875,897.6226196289062,1141.297607421875
2017-12-20,1090.2080078125,895.5960693359375,214.1304473876953,890.0612182617188,1147.3468017578125
2017-12-21,1092.51220703125,895.6679077148438,213.92709350585938,885.0203247070312,1150.33837890625
2017-12-22,1092.6082763671875,899.6709594726562,213.96778869628906,892.2423706054688,1172.9620361328125
2017-12-26,1104.8497314453125,895.6919555664062,214.82168579101562,901.3548583984375,1174.15869140625
2017-12-27,1103.217529296875,890.130859375,213.19515991210938,895.4898681640625,1161.0631103515625
2017-12-28,1098.7528076171875,900.3421020507812,212.95120239257812,895.9261474609375,1164.1873779296875
2017-12-29,1112.290283203125,897.6334838867188,214.08975219726562,892.8724975585938,1197.0928955078125
2018-01-01,1098.0330810546875,889.0521850585938,213.31715393066406,881.918212890625,1172.45263671875
2018-01-02,1097.1689453125,897.6094970703125,212.05661010742188,883.275390625,1166.0709228515625
2018-01-03,1096.3525390625,888.1653442382812,212.3819122314453,886.813720703125,1169.3724365234375
