Date,MRNA,PFE,JNJ,GOOGL,META,AAPL,COST,WMT,KR,JPM,BAC,HSBC
2021-02-11,183.44000244140625,34.43000030517578,166.05999755859375,104.4375,270.3900146484375,135.1300048828125,352.20001220703125,144.02000427246094,33.400001525878906,139.27000427246094,32.880001068115234,27.329999923706055
2021-02-12,183.74000549316406,34.720001220703125,166.5800018310547,104.75150299072266,270.5,135.3699951171875,352.75,144.47000122070312,33.95000076293945,141.25,33.369998931884766,27.799999237060547
2021-02-16,178.52999877929688,34.689998626708984,165.07000732421875,105.53500366210938,273.9700012207031,133.19000244140625,354.0,145.66000366210938,33.65999984741211,144.64999389648438,34.27000045776367,29.770000457763672
2021-02-17,176.75999450683594,34.88999938964844,165.66000366210938,105.93099975585938,273.57000732421875,130.83999633789062,358.0400085449219,147.1999969482422,34.369998931884766,145.10000610351562,34.40999984741211,29.90999984741211
2021-02-18,169.57000732421875,34.560001373291016,165.74000549316406,105.29049682617188,269.3900146484375,129.7100067138672,356.9200134277344,137.66000366210938,33.84000015258789,145.58999633789062,34.189998626708984,29.399999618530273
2021-02-19,174.74000549316406,34.439998626708984,162.97999572753906,104.44049835205078,261.55999755859375,129.8699951171875,354.7699890136719,138.33999633789062,34.02000045776367,148.02000427246094,34.540000915527344,29.559999465942383
2021-02-22,159.3699951171875,34.2599983215332,161.8699951171875,102.71299743652344,260.3299865722656,126.0,350.2099914550781,137.69000244140625,33.59000015258789,149.41000366210938,35.150001525878906,29.979999542236328
2021-02-23,150.1699981689453,33.90999984741211,160.44000244140625,103.00599670410156,265.8599853515625,125.86000061035156,342.1499938964844,135.47000122070312,33.029998779296875,150.61000061035156,35.52000045776367,29.850000381469727
2021-02-24,144.7899932861328,33.75,162.58999633789062,104.19049835205078,264.30999755859375,125.3499984741211,340.70001220703125,133.2100067138672,32.75,153.25999450683594,36.380001068115234,30.360000610351562
2021-02-25,148.3800048828125,33.81999969482422,162.75999450683594,100.79750061035156,254.69000244140625,120.98999786376953,333.8999938964844,131.9499969482422,32.40999984741211,151.17999267578125,35.93000030517578,30.18000030517578
2021-02-26,154.80999755859375,33.4900016784668,158.4600067138672,101.09549713134766,257.6199951171875,121.26000213623047,331.0,129.9199981689453,32.209999084472656,147.1699981689453,34.709999084472656,29.709999084472656
2021-03-01,157.39999389648438,33.689998626708984,159.32000732421875,103.48300170898438,264.9100036621094,127.79000091552734,331.7699890136719,131.3699951171875,32.88999938964844,150.5,35.790000915527344,29.3700008392334
2021-03-02,146.80999755859375,33.5099983215332,159.02000427246094,103.2239990234375,259.0,125.12000274658203,328.4599914550781,130.11000061035156,32.560001373291016,150.00999450683594,35.529998779296875,29.6200008392334
2021-03-03,131.22000122070312,34.38999938964844,156.22000122070312,100.57050323486328,255.41000366210938,122.05999755859375,323.9200134277344,127.58999633789062,33.25,152.91000366210938,36.41999816894531,30.030000686645508
2021-03-04,132.3000030517578,34.20000076293945,153.07000732421875,101.69650268554688,257.6400146484375,120.12999725341797,319.0400085449219,127.52999877929688,34.09000015258789,150.55999755859375,36.5,29.690000534057617
2021-03-05,132.19000244140625,34.38999938964844,156.10000610351562,104.85350036621094,264.2799987792969,121.41999816894531,317.32000732421875,129.1199951171875,34.439998626708984,150.91000366210938,36.93000030517578,30.639999389648438
2021-03-08,123.47000122070312,34.349998474121094,157.39999389648438,100.375,255.30999755859375,116.36000061035156,311.4200134277344,127.87999725341797,34.7400016784668,152.91000366210938,37.130001068115234,31.420000076293945
2021-03-09,130.8699951171875,34.45000076293945,157.6999969482422,102.01799774169922,265.739990234375,121.08999633789062,318.7799987792969,128.88999938964844,34.459999084472656,151.8300018310547,36.31999969482422,30.90999984741211
2021-03-10,129.75,34.93000030517578,159.14999389648438,101.80950164794922,264.8999938964844,119.9800033569336,323.8299865722656,132.17999267578125,35.2400016784668,155.1300048828125,37.369998931884766,31.079999923706055
2021-03-11,140.47000122070312,34.709999084472656,159.13999938964844,105.0270004272461,273.8800048828125,121.95999908447266,328.6499938964844,132.1300048828125,34.939998626708984,154.32000732421875,37.2400016784668,29.579999923706055
2021-03-12,136.99000549316406,34.939998626708984,159.60000610351562,102.5,268.3999938964844,121.02999877929688,331.1400146484375,134.1199951171875,35.459999084472656,156.14999389648438,37.939998626708984,29.739999771118164
2021-03-15,143.66000366210938,35.40999984741211,160.4199981689453,102.72200012207031,273.75,123.98999786376953,330.510009765625,133.42999267578125,35.869998931884766,155.3699951171875,37.75,29.579999923706055
2021-03-16,156.02000427246094,35.83000183105469,161.3699951171875,104.19450378417969,279.2799987792969,125.56999969482422,327.25,133.38999938964844,35.81999969482422,153.50999450683594,37.63999938964844,29.389999389648438
2021-03-17,147.5500030517578,35.790000915527344,160.77000427246094,104.11100006103516,284.010009765625,124.76000213623047,329.19000244140625,132.27999877929688,35.279998779296875,155.08999633789062,37.95000076293945,29.84000015258789
2021-03-18,141.4600067138672,35.77000045776367,160.47000122070312,101.06700134277344,278.6199951171875,120.52999877929688,322.9800109863281,130.00999450683594,34.689998626708984,157.64999389648438,38.939998626708984,30.399999618530273
2021-03-19,143.74000549316406,35.529998779296875,160.0399932861328,101.3479995727539,290.1099853515625,119.98999786376953,328.9100036621094,131.74000549316406,35.400001525878906,155.13999938964844,38.529998779296875,29.940000534057617
2021-03-22,145.60000610351562,36.0,160.5,101.53450012207031,293.5400085449219,123.38999938964844,334.489990234375,132.3699951171875,36.189998626708984,150.97000122070312,37.65999984741211,29.34000015258789
2021-03-23,136.52000427246094,35.36000061035156,160.35000610351562,102.06649780273438,290.6300048828125,122.54000091552734,340.3399963378906,133.94000244140625,36.63999938964844,149.4600067138672,36.900001525878906,29.020000457763672
2021-03-24,131.61000061035156,35.61000061035156,161.91000366210938,101.62650299072266,282.1400146484375,120.08999633789062,338.0400085449219,133.11000061035156,35.709999084472656,150.6199951171875,36.900001525878906,28.75
2021-03-25,133.3300018310547,35.66999816894531,161.97000122070312,101.62300109863281,278.739990234375,120.58999633789062,346.3399963378906,134.00999450683594,36.4900016784668,152.5500030517578,37.65999984741211,29.030000686645508
2021-03-26,133.27999877929688,36.25,164.92999267578125,101.23650360107422,283.0199890136719,121.20999908447266,352.0199890136719,135.1300048828125,37.22999954223633,155.08999633789062,38.68000030517578,29.15999984741211
2021-03-29,123.41999816894531,36.619998931884766,166.0399932861328,102.28949737548828,290.82000732421875,121.38999938964844,356.1499938964844,136.6699981689453,37.95000076293945,152.67999267578125,38.310001373291016,28.979999542236328
2021-03-30,118.48999786376953,36.11000061035156,165.00999450683594,102.32350158691406,288.0,119.9000015258789,349.75,135.74000549316406,38.08000183105469,154.47999572753906,38.9900016784668,29.440000534057617
2021-03-31,130.9499969482422,36.22999954223633,164.35000610351562,103.1259994506836,294.5299987792969,122.1500015258789,352.4800109863281,135.8300018310547,35.9900016784668,152.22999572753906,38.689998626708984,29.139999389648438
2021-04-01,132.5500030517578,36.29999923706055,162.8300018310547,106.48899841308594,298.6600036621094,123.0,354.94000244140625,135.6199951171875,35.95000076293945,153.7100067138672,39.4900016784668,29.260000228881836
2021-04-05,129.91000366210938,36.279998779296875,163.42999267578125,110.947998046875,308.9100036621094,125.9000015258789,360.82000732421875,139.42999267578125,36.72999954223633,153.6199951171875,39.79999923706055,29.469999313354492
2021-04-06,133.52999877929688,36.04999923706055,163.38999938964844,110.46299743652344,306.260009765625,126.20999908447266,360.1199951171875,140.10000610351562,36.88999938964844,152.5399932861328,39.689998626708984,29.350000381469727
2021-04-07,131.47000122070312,35.90999984741211,163.61000061035156,111.95149993896484,313.0899963378906,127.9000015258789,358.80999755859375,139.8000030517578,37.150001525878906,154.92999267578125,40.04999923706055,29.739999771118164
2021-04-08,133.8800048828125,35.959999084472656,162.97000122070312,112.52149963378906,313.0199890136719,130.36000061035156,361.2200012207031,139.7100067138672,37.22999954223633,155.1199951171875,39.70000076293945,30.290000915527344
2021-04-09,140.9199981689453,36.599998474121094,161.25,113.53350067138672,312.4599914550781,133.0,363.2099914550781,139.77999877929688,37.779998779296875,156.27999877929688,39.9900016784668,29.899999618530273
2021-04-12,139.39999389648438,36.970001220703125,161.63999938964844,112.23100280761719,311.5400085449219,131.24000549316406,364.80999755859375,139.8000030517578,37.970001220703125,155.9499969482422,40.060001373291016,29.739999771118164
2021-04-13,149.7100067138672,37.15999984741211,159.47999572753906,112.72149658203125,309.760009765625,134.42999267578125,365.2099914550781,139.3699951171875,37.58000183105469,154.08999633789062,39.31999969482422,29.25
2021-04-14,160.02999877929688,37.16999816894531,159.9199981689453,112.09549713134766,302.82000732421875,132.02999877929688,363.1700134277344,139.32000732421875,37.2400016784668,151.2100067138672,39.880001068115234,29.479999542236328
2021-04-15,159.8699951171875,37.599998474121094,160.38999938964844,114.26249694824219,307.82000732421875,134.5,368.79998779296875,140.16000366210938,37.189998626708984,152.1699981689453,38.7400016784668,29.270000457763672
2021-04-16,170.80999755859375,38.56999969482422,162.24000549316406,114.13749694824219,306.17999267578125,134.16000366210938,370.7200012207031,140.61000061035156,37.11000061035156,153.3000030517578,39.150001525878906,29.59000015258789
2021-04-19,161.91000366210938,38.93000030517578,162.69000244140625,114.48799896240234,302.239990234375,134.83999633789062,369.54998779296875,139.7100067138672,37.43000030517578,152.64999389648438,39.16999816894531,29.770000457763672
2021-04-20,156.77999877929688,39.029998779296875,166.47999572753906,113.95050048828125,302.6499938964844,133.11000061035156,371.7300109863281,140.7899932861328,37.7599983215332,149.27000427246094,38.08000183105469,29.059999465942383
2021-04-21,169.5,39.529998779296875,166.58999633789062,113.9175033569336,301.4700012207031,133.5,374.0899963378906,141.1999969482422,37.90999984741211,150.5399932861328,38.720001220703125,29.190000534057617
2021-04-22,168.10000610351562,38.63999938964844,165.17999267578125,112.6259994506836,296.5199890136719,131.94000244140625,371.260009765625,139.6699981689453,37.43000030517578,147.3699951171875,38.36000061035156,28.6200008392334
2021-04-23,173.6300048828125,38.65999984741211,165.52000427246094,114.99649810791016,301.1300048828125,134.32000732421875,373.2799987792969,139.89999389648438,37.349998474121094,150.19000244140625,39.18000030517578,29.030000686645508
2021-04-26,177.61000061035156,38.68000030517578,164.1199951171875,115.49649810791016,303.0400085449219,134.72000122070312,368.5199890136719,137.91000366210938,36.540000915527344,150.55999755859375,39.40999984741211,29.329999923706055
2021-04-27,183.41000366210938,38.45000076293945,163.17999267578125,114.54900360107422,303.57000732421875,134.38999938964844,370.2099914550781,138.3800048828125,36.77000045776367,151.25,39.880001068115234,30.719999313354492
2021-04-28,178.67999267578125,38.810001373291016,161.97999572753906,117.9520034790039,307.1000061035156,133.5800018310547,369.5899963378906,137.88999938964844,36.650001525878906,152.22999572753906,40.029998779296875,30.829999923706055
2021-04-29,175.6699981689453,38.599998474121094,164.1999969482422,119.63800048828125,329.510009765625,133.47999572753906,373.5400085449219,139.6300048828125,37.060001373291016,155.19000244140625,41.11000061035156,31.719999313354492
2021-04-30,178.82000732421875,38.650001525878906,162.72999572753906,117.67500305175781,325.0799865722656,131.4600067138672,372.0899963378906,139.91000366210938,36.540000915527344,153.80999755859375,40.529998779296875,31.219999313354492
2021-05-03,186.02000427246094,39.83000183105469,165.2100067138672,117.15399932861328,322.5799865722656,132.5399932861328,379.32000732421875,142.1199951171875,37.380001068115234,153.36000061035156,40.560001373291016,30.649999618530273
2021-05-04,173.58999633789062,39.95000076293945,167.77000427246094,115.34149932861328,318.3599853515625,127.8499984741211,375.2900085449219,140.72000122070312,35.88999938964844,155.47999572753906,41.0,30.709999084472656
2021-05-05,162.83999633789062,39.970001220703125,167.07000732421875,115.7385025024414,315.0199890136719,128.10000610351562,372.5,140.60000610351562,36.470001220703125,157.52000427246094,41.38999938964844,31.510000228881836
2021-05-06,160.5,39.189998626708984,167.74000549316406,116.86750030517578,320.0199890136719,129.74000549316406,382.760009765625,141.0500030517578,37.689998626708984,160.69000244140625,42.0099983215332,31.6200008392334
2021-05-07,163.14999389648438,39.58000183105469,168.5,117.59649658203125,319.0799865722656,130.2100067138672,384.32000732421875,140.1999969482422,37.72999954223633,161.24000549316406,42.18000030517578,31.600000381469727
2021-05-10,158.5500030517578,39.86000061035156,170.27000427246094,114.5875015258789,305.9700012207031,126.8499984741211,381.4800109863281,140.82000732421875,38.86000061035156,161.22000122070312,42.04999923706055,31.809999465942383
2021-05-11,158.99000549316406,39.349998474121094,168.8800048828125,113.50299835205078,306.5299987792969,125.91000366210938,378.17999267578125,139.5500030517578,38.41999816894531,158.5399932861328,41.56999969482422,31.18000030517578
2021-05-12,152.67999267578125,39.689998626708984,168.1999969482422,110.01249694824219,302.54998779296875,122.7699966430664,372.20001220703125,135.94000244140625,36.630001068115234,157.4499969482422,41.18000030517578,30.809999465942383
2021-05-13,149.8699951171875,40.099998474121094,169.9600067138672,111.4520034790039,305.260009765625,124.97000122070312,379.5299987792969,138.24000549316406,36.810001373291016,161.5,41.84000015258789,31.15999984741211
2021-05-14,161.3800048828125,40.02000045776367,170.22000122070312,113.91899871826172,315.94000244140625,127.44999694824219,384.4200134277344,139.52000427246094,37.20000076293945,164.00999450683594,42.36000061035156,31.729999542236328
2021-05-17,160.42999267578125,40.11000061035156,170.38999938964844,114.44599914550781,315.4599914550781,126.2699966430664,383.9599914550781,138.88999938964844,37.38999938964844,164.6699981689453,42.7400016784668,31.399999618530273
2021-05-18,159.52999877929688,40.04999923706055,170.4499969482422,113.12349700927734,309.9599914550781,124.8499984741211,382.80999755859375,141.91000366210938,37.20000076293945,162.35000610351562,42.15999984741211,31.43000030517578
2021-05-19,157.99000549316406,39.83000183105469,170.0800018310547,113.57499694824219,313.5899963378906,124.69000244140625,379.6600036621094,141.9199981689453,36.400001525878906,161.11000061035156,41.970001220703125,31.510000228881836
2021-05-20,165.97000122070312,40.119998931884766,171.07000732421875,115.34750366210938,318.6099853515625,127.30999755859375,383.5799865722656,142.4199981689453,36.36000061035156,160.8300018310547,41.869998931884766,31.489999771118164
2021-05-21,161.4499969482422,39.95000076293945,170.9600067138672,114.70649719238281,316.2300109863281,125.43000030517578,380.7200012207031,141.75,36.59000015258789,162.66000366210938,42.400001525878906,31.43000030517578
2021-05-24,164.1699981689453,39.810001373291016,170.5500030517578,118.052001953125,324.6300048828125,127.0999984741211,383.45001220703125,141.75999450683594,36.599998474121094,163.5399932861328,42.630001068115234,31.56999969482422
2021-05-25,169.25999450683594,39.33000183105469,170.0800018310547,118.14350128173828,327.7900085449219,126.9000015258789,385.3800048828125,142.33999633789062,36.459999084472656,161.85000610351562,42.0099983215332,31.510000228881836
2021-05-26,175.58999633789062,38.91999816894531,169.07000732421875,119.0155029296875,327.6600036621094,126.8499984741211,385.6199951171875,142.1699981689453,36.38999938964844,161.8300018310547,42.040000915527344,31.530000686645508
2021-05-27,179.5399932861328,38.650001525878906,168.80999755859375,118.13400268554688,332.75,125.27999877929688,387.5,141.69000244140625,36.290000915527344,164.35000610351562,42.54999923706055,31.959999084472656
2021-05-28,185.00999450683594,38.72999954223633,169.25,117.84249877929688,328.7300109863281,124.61000061035156,378.2699890136719,142.02999877929688,36.97999954223633,164.24000549316406,42.38999938964844,32.380001068115234
2021-06-01,184.66000366210938,38.5,165.52999877929688,119.05899810791016,329.1300048828125,124.27999877929688,378.2300109863281,141.66000366210938,37.279998779296875,166.0500030517578,42.91999816894531,31.649999618530273
2021-06-02,191.60000610351562,38.790000915527344,166.1999969482422,118.52950286865234,329.1499938964844,125.05999755859375,380.5899963378906,141.35000610351562,37.95000076293945,166.05999755859375,42.939998626708984,32.060001373291016
2021-06-03,195.22000122070312,38.970001220703125,166.0399932861328,117.37899780273438,326.0400085449219,123.54000091552734,383.8699951171875,141.60000610351562,38.4900016784668,166.1699981689453,43.25,31.540000915527344
2021-06-04,206.07000732421875,39.150001525878906,165.97000122070312,119.67849731445312,330.3500061035156,125.88999938964844,387.5199890136719,141.85000610351562,38.61000061035156,166.44000244140625,43.27000045776367,31.5
2021-06-07,219.57000732421875,38.9900016784668,164.83999633789062,120.11499786376953,336.5799865722656,125.9000015258789,380.3999938964844,140.89999389648438,38.970001220703125,165.66000366210938,43.119998931884766,31.530000686645508
2021-06-08,213.0,38.849998474121094,163.38999938964844,119.9219970703125,333.67999267578125,126.73999786376953,379.70001220703125,139.8300018310547,38.88999938964844,165.0,42.880001068115234,31.350000381469727
2021-06-09,217.44000244140625,39.810001373291016,165.58999633789062,120.39700317382812,330.25,127.12999725341797,379.9599914550781,139.0800018310547,38.279998779296875,162.94000244140625,42.31999969482422,30.860000610351562
2021-06-10,217.0,40.68000030517578,167.0800018310547,121.75650024414062,332.4599914550781,126.11000061035156,383.010009765625,139.8800048828125,38.790000915527344,160.39999389648438,41.689998626708984,30.700000762939453
2021-06-11,218.85000610351562,40.150001525878906,164.9600067138672,121.51000213623047,331.260009765625,127.3499984741211,381.8299865722656,140.75,38.709999084472656,160.2899932861328,41.86000061035156,30.850000381469727
2021-06-14,207.41000366210938,39.630001068115234,165.3699951171875,122.44550323486328,336.7699890136719,130.47999572753906,383.760009765625,140.55999755859375,38.400001525878906,157.57000732421875,41.36000061035156,30.969999313354492
2021-06-15,201.58999633789062,39.59000015258789,164.49000549316406,121.41950225830078,336.75,129.63999938964844,383.9100036621094,140.0,37.869998931884766,155.17999267578125,41.38999938964844,30.829999923706055
2021-06-16,197.83999633789062,39.29999923706055,164.42999267578125,120.77249908447266,331.0799865722656,130.14999389648438,379.4100036621094,137.14999389648438,37.54999923706055,156.27000427246094,41.619998931884766,30.899999618530273
2021-06-17,202.47000122070312,39.47999954223633,165.22000122070312,121.74349975585938,336.510009765625,131.7899932861328,384.75,137.72000122070312,39.18000030517578,151.75999450683594,39.79999923706055,30.579999923706055
2021-06-18,199.19000244140625,38.810001373291016,161.97999572753906,120.11100006103516,329.6600036621094,130.4600067138672,380.8800048828125,135.1699981689453,38.75,147.9199981689453,38.779998779296875,29.559999465942383
2021-06-21,208.24000549316406,39.41999816894531,163.83999633789062,121.8125,332.2900085449219,132.3000030517578,386.79998779296875,136.39999389648438,39.58000183105469,150.42999267578125,39.75,29.739999771118164
2021-06-22,221.36000061035156,39.61000061035156,163.6199951171875,122.33049774169922,339.0299987792969,133.97999572753906,392.17999267578125,137.02999877929688,39.83000183105469,150.2100067138672,39.970001220703125,29.43000030517578
2021-06-23,212.0399932861328,39.04999923706055,162.6300048828125,122.12699890136719,340.5899963378906,133.6999969482422,391.9700012207031,135.9600067138672,39.189998626708984,151.1199951171875,40.20000076293945,29.40999984741211
2021-06-24,220.13999938964844,39.189998626708984,163.3699951171875,122.5,343.17999267578125,133.41000366210938,392.07000732421875,136.91000366210938,39.150001525878906,152.50999450683594,40.83000183105469,29.59000015258789
2021-06-25,219.94000244140625,38.97999954223633,164.2100067138672,122.50849914550781,341.3699951171875,133.11000061035156,394.510009765625,138.52999877929688,39.209999084472656,154.0500030517578,41.619998931884766,29.780000686645508
2021-06-28,222.94000244140625,39.119998931884766,164.02000427246094,122.53600311279297,355.6400146484375,134.77999877929688,396.5400085449219,138.10000610351562,39.36000061035156,154.3300018310547,41.560001373291016,29.309999465942383
2021-06-29,234.4600067138672,39.099998474121094,164.02999877929688,122.27249908447266,351.8900146484375,136.3300018310547,398.7900085449219,137.3000030517578,38.849998474121094,154.13999938964844,40.88999938964844,28.969999313354492
2021-06-30,234.97999572753906,39.15999984741211,164.74000549316406,122.0895004272461,347.7099914550781,136.9600067138672,395.6700134277344,141.02000427246094,38.310001373291016,155.5399932861328,41.22999954223633,28.850000381469727
2021-07-01,235.11000061035156,39.560001373291016,165.9600067138672,122.44450378417969,354.3900146484375,137.27000427246094,394.5299987792969,139.32000732421875,38.130001068115234,157.0800018310547,41.540000915527344,29.18000030517578
2021-07-02,234.3000030517578,39.72999954223633,168.97999572753906,125.25749969482422,354.70001220703125,139.9600067138672,398.94000244140625,140.11000061035156,38.369998931884766,156.02999877929688,41.150001525878906,28.84000015258789
2021-07-06,233.33999633789062,39.290000915527344,167.97000122070312,126.19000244140625,352.7799987792969,142.02000427246094,398.8599853515625,139.94000244140625,37.40999984741211,153.41000366210938,40.06999969482422,28.709999084472656
2021-07-07,221.89999389648438,39.349998474121094,169.41000366210938,126.4739990234375,350.489990234375,144.57000732421875,404.67999267578125,139.7100067138672,37.63999938964844,153.58999633789062,39.75,28.799999237060547
2021-07-08,232.7899932861328,39.25,169.0800018310547,125.04399871826172,345.6499938964844,143.24000549316406,407.1499938964844,139.58999633789062,37.880001068115234,150.94000244140625,38.779998779296875,28.170000076293945
2021-07-09,232.80999755859375,39.61000061035156,169.75,125.51850128173828,350.4200134277344,145.11000061035156,412.3699951171875,140.3000030517578,38.27000045776367,155.77000427246094,40.040000915527344,28.719999313354492
2021-07-12,239.33999633789062,39.7599983215332,169.47999572753906,126.97550201416016,353.1600036621094,144.5,407.8800048828125,140.0500030517578,38.310001373291016,158.0,40.630001068115234,28.6299991607666
2021-07-13,235.14999389648438,39.650001525878906,169.27000427246094,127.34149932861328,352.0899963378906,145.63999938964844,407.05999755859375,140.5800018310547,38.06999969482422,155.64999389648438,39.86000061035156,28.649999618530273
2021-07-14,246.66000366210938,39.95000076293945,170.4199981689453,128.23699951171875,347.6300048828125,149.14999389648438,409.95001220703125,141.5500030517578,38.31999969482422,155.1199951171875,38.86000061035156,28.549999237060547
2021-07-15,259.67498779296875,40.09000015258789,168.3699951171875,127.00499725341797,344.4599914550781,148.47999572753906,411.82000732421875,141.66000366210938,38.84000015258789,155.4600067138672,38.83000183105469,28.31999969482422
2021-07-16,286.42999267578125,40.349998474121094,168.10000610351562,126.97000122070312,341.1600036621094,146.38999938964844,410.3699951171875,141.55999755859375,39.36000061035156,151.91000366210938,37.91999816894531,27.700000762939453
2021-07-19,313.5899963378906,40.150001525878906,166.8800048828125,124.5780029296875,336.95001220703125,142.4499969482422,414.1499938964844,141.22999572753906,41.06999969482422,146.97000122070312,36.93000030517578,26.790000915527344
2021-07-20,307.3299865722656,41.04999923706055,168.4499969482422,126.20950317382812,341.6600036621094,146.14999389648438,416.239990234375,141.8699951171875,40.56999969482422,149.7100067138672,37.689998626708984,27.040000915527344
2021-07-21,321.1099853515625,41.02000045776367,169.49000549316406,127.54900360107422,346.2300109863281,145.39999389648438,415.010009765625,141.1699981689453,40.11000061035156,152.86000061035156,38.459999084472656,27.65999984741211
2021-07-22,323.4800109863281,41.470001220703125,169.97999572753906,128.42149353027344,351.19000244140625,146.8000030517578,417.5400085449219,141.27000427246094,39.72999954223633,150.92999267578125,37.959999084472656,27.520000457763672
2021-07-23,348.8299865722656,41.68000030517578,171.7899932861328,133.01499938964844,369.7900085449219,148.55999755859375,423.42999267578125,142.42999267578125,39.88999938964844,150.63999938964844,37.70000076293945,27.610000610351562
2021-07-26,335.8699951171875,41.810001373291016,171.8699951171875,134.03500366210938,372.4599914550781,148.99000549316406,423.2300109863281,142.6300048828125,39.790000915527344,151.64999389648438,38.130001068115234,27.809999465942383
2021-07-27,328.5,42.099998474121094,172.66000366210938,131.89999389648438,367.80999755859375,146.77000427246094,424.3399963378906,142.63999938964844,40.029998779296875,151.4499969482422,37.97999954223633,27.950000762939453
2021-07-28,349.32000732421875,43.45000076293945,172.17999267578125,136.093994140625,373.2799987792969,144.97999572753906,422.2200012207031,142.05999755859375,40.029998779296875,151.6999969482422,38.130001068115234,27.709999084472656
2021-07-29,345.6400146484375,42.790000915527344,172.17999267578125,135.77749633789062,358.32000732421875,145.63999938964844,425.2799987792969,142.24000549316406,40.720001220703125,153.0,38.68000030517578,27.81999969482422
2021-07-30,353.6000061035156,42.810001373291016,172.1999969482422,134.72650146484375,356.29998779296875,145.86000061035156,429.7200012207031,142.5500030517578,40.70000076293945,151.77999877929688,38.36000061035156,27.56999969482422
2021-08-02,346.6099853515625,43.959999084472656,172.27000427246094,134.85450744628906,351.95001220703125,145.52000427246094,428.9200134277344,142.22000122070312,41.0099983215332,151.1699981689453,37.959999084472656,27.43000030517578
2021-08-03,386.510009765625,45.68000030517578,174.38999938964844,135.6300048828125,351.239990234375,147.36000061035156,435.07000732421875,143.82000732421875,42.619998931884766,152.88999938964844,38.54999923706055,27.860000610351562
2021-08-04,419.04998779296875,45.189998626708984,173.36000061035156,135.12550354003906,358.9200134277344,146.9499969482422,435.0400085449219,142.83999633789062,41.91999816894531,151.24000549316406,38.27000045776367,27.809999465942383
2021-08-05,416.260009765625,45.060001373291016,173.69000244140625,136.25149536132812,362.9700012207031,147.05999755859375,443.19000244140625,145.49000549316406,41.869998931884766,153.14999389648438,39.02000045776367,28.110000610351562
2021-08-06,413.7200012207031,45.06999969482422,173.11000061035156,135.73849487304688,363.510009765625,146.13999938964844,439.6300048828125,145.22999572753906,41.75,157.5,40.150001525878906,28.40999984741211
2021-08-09,484.4700012207031,45.97999954223633,173.7100067138672,136.91299438476562,361.6099853515625,146.08999633789062,440.4700012207031,145.5800018310547,42.279998779296875,157.3300018310547,40.66999816894531,28.389999389648438
2021-08-10,456.760009765625,48.189998626708984,173.77000427246094,136.8070068359375,361.1300048828125,145.60000610351562,443.0299987792969,148.67999267578125,42.779998779296875,159.25999450683594,41.43000030517578,28.34000015258789
2021-08-11,385.3299865722656,46.310001373291016,173.8000030517578,136.2790069580078,359.9599914550781,145.86000061035156,444.29998779296875,150.00999450683594,43.0,161.16000366210938,41.95000076293945,28.6299991607666
2021-08-12,391.4200134277344,47.2400016784668,175.1999969482422,137.19400024414062,362.6499938964844,148.88999938964844,445.3599853515625,149.05999755859375,42.63999938964844,161.7899932861328,42.150001525878906,28.469999313354492
2021-08-13,389.7799987792969,48.47999954223633,176.25,137.7274932861328,363.17999267578125,149.10000610351562,447.82000732421875,149.52999877929688,42.810001373291016,159.97999572753906,41.630001068115234,28.440000534057617
2021-08-16,373.8599853515625,48.90999984741211,177.83999633789062,138.3094940185547,366.55999755859375,151.1199951171875,452.8599853515625,150.75,43.45000076293945,158.92999267578125,41.290000915527344,28.18000030517578
2021-08-17,401.8599853515625,50.41999816894531,179.47000122070312,136.6614990234375,358.45001220703125,150.19000244140625,452.3399963378906,150.6999969482422,45.439998626708984,157.00999450683594,41.09000015258789,27.889999389648438
2021-08-18,398.79998779296875,49.310001373291016,177.19000244140625,135.44900512695312,355.45001220703125,146.36000061035156,446.2099914550781,149.10000610351562,46.2599983215332,155.5800018310547,40.790000915527344,27.780000686645508
2021-08-19,375.5299987792969,48.79999923706055,178.57000732421875,135.67999267578125,355.1199951171875,146.6999969482422,454.260009765625,150.11000061035156,45.93000030517578,154.27999877929688,40.189998626708984,26.959999084472656
2021-08-20,382.9800109863281,48.720001220703125,179.44000244140625,137.42950439453125,359.3699951171875,148.19000244140625,458.989990234375,151.4499969482422,46.939998626708984,154.72000122070312,40.369998931884766,27.149999618530273
2021-08-23,411.8900146484375,49.93000030517578,177.61000061035156,140.04150390625,363.3500061035156,149.7100067138672,454.92999267578125,150.4499969482422,46.7400016784668,156.6999969482422,40.90999984741211,27.170000076293945
2021-08-24,394.94000244140625,48.380001068115234,175.38999938964844,141.26150512695312,365.510009765625,149.6199951171875,451.7900085449219,148.89999389648438,45.75,157.6699981689453,41.47999954223633,26.8799991607666
2021-08-25,397.8699951171875,47.5099983215332,174.22999572753906,142.07899475097656,368.3900146484375,148.36000061035156,451.2300109863281,148.9600067138672,45.79999923706055,160.9199981689453,42.150001525878906,27.389999389648438
2021-08-26,400.29998779296875,47.380001068115234,173.3000030517578,141.4405059814453,364.3800048828125,147.5399932861328,449.30999755859375,147.35000610351562,45.16999816894531,161.75,42.040000915527344,26.969999313354492
2021-08-27,382.2200012207031,46.599998474121094,172.92999267578125,144.00399780273438,372.6300048828125,148.60000610351562,450.3399963378906,146.52000427246094,45.4900016784668,163.0500030517578,42.4900016784668,27.149999618530273
